Tag;Verkaufsmenge;ProduktID;Groesse;OrtID;Typ;KundenID
2024-10-31;2;1074;S;8;Verkauf;15009
2024-10-31;1;1099;L;15;Verkauf;10863
2024-10-31;5;1010;M;16;Verkauf;19740
2024-10-31;3;1077;M;4;Verkauf;10926
2024-10-31;5;1035;M;8;Verkauf;14296
2024-10-31;5;1073;M;6;Verkauf;19837
2024-10-31;3;1099;S;12;Verkauf;16503
2024-10-31;1;1014;M;7;Verkauf;12742
2024-10-31;4;1063;S;17;Verkauf;19030
2024-10-31;1;1082;XS;15;Verkauf;15486
2024-10-31;4;1011;L;2;Verkauf;14675
2024-10-31;3;1019;S;12;Verkauf;16790
2024-10-31;3;1022;L;13;Verkauf;14920
2024-10-31;3;1069;XS;10;Verkauf;11018
2024-10-31;4;1083;XL;14;Verkauf;10692
2024-10-31;4;1040;L;7;Verkauf;19243
2024-10-31;4;1060;L;12;Verkauf;11034
2024-10-31;5;1020;XL;4;Verkauf;16985
2024-10-31;5;1043;M;17;Verkauf;16465
2024-10-31;3;1007;S;10;Verkauf;10524
2024-10-31;4;1097;XS;20;Verkauf;18492
2024-10-31;3;1026;M;1;Verkauf;15542
2024-10-31;1;1091;M;10;Verkauf;16789
2024-10-31;4;1091;M;9;Verkauf;11070
2024-10-31;3;1018;S;5;Verkauf;13551
2024-10-31;4;1021;XL;19;Verkauf;16274
2024-10-31;2;1054;S;7;Verkauf;19379
2024-10-31;1;1078;XS;11;Verkauf;15576
2024-10-31;3;1098;S;7;Verkauf;11736
2024-10-31;3;1008;XL;15;Verkauf;13583
2024-10-31;4;1068;XS;17;Verkauf;13798
2024-10-31;5;1037;XS;9;Verkauf;10115
2024-10-31;5;1052;L;9;Verkauf;12250
2024-10-31;2;1032;XS;17;Verkauf;14964
2024-10-31;4;1010;XL;9;Verkauf;11219
2024-10-31;4;1094;S;8;Verkauf;16544
2024-10-31;2;1021;XS;5;Verkauf;17107
2024-10-31;4;1054;M;17;Verkauf;10501
2024-10-31;3;1044;S;2;Verkauf;13838
2024-10-31;3;1077;M;9;Verkauf;12430
2024-10-31;2;1056;L;16;Verkauf;14570
2024-10-31;5;1021;L;6;Verkauf;14223
2024-10-31;2;1046;M;1;Verkauf;15970
2024-10-31;2;1094;XL;18;Verkauf;13886
2024-10-31;4;1096;M;5;Verkauf;12549
2024-10-31;5;1017;L;6;Verkauf;17603
2024-10-31;5;1074;S;4;Verkauf;13513
2024-10-31;1;1009;XL;7;Verkauf;16683
2024-10-31;4;1069;L;4;Verkauf;17359
2024-10-31;5;1022;S;16;Verkauf;13208
2024-10-31;1;1080;L;5;Verkauf;13400
2024-10-31;5;1001;L;10;Verkauf;16518
2024-10-31;3;1052;M;13;Verkauf;14573
2024-10-31;4;1074;XS;10;Verkauf;18752
2024-10-31;1;1032;L;8;Verkauf;19710
2024-10-31;4;1070;M;7;Verkauf;13194
2024-10-31;4;1068;L;9;Verkauf;18234
2024-10-31;2;1096;L;19;Verkauf;13696
2024-10-31;4;1009;S;16;Verkauf;16300
2024-10-31;2;1038;XS;2;Verkauf;14230
2024-10-31;4;1069;S;7;Verkauf;16073
2024-10-31;5;1041;XL;2;Verkauf;11179
2024-10-31;1;1023;S;6;Verkauf;18849
2024-10-31;5;1068;L;2;Verkauf;16298
2024-10-31;5;1044;L;8;Verkauf;12554
2024-10-31;4;1059;S;9;Verkauf;11744
2024-10-31;2;1039;S;17;Verkauf;14438
2024-10-31;1;1082;L;4;Verkauf;19040
2024-10-31;3;1037;S;12;Verkauf;12690
2024-10-31;4;1015;M;13;Verkauf;14439
2024-10-31;3;1091;M;7;Verkauf;19752
2024-10-31;3;1050;L;12;Verkauf;18100
2024-10-31;3;1063;S;8;Verkauf;17365
2024-10-31;5;1075;M;10;Verkauf;11871
2024-10-31;2;1006;S;2;Verkauf;12521
2024-10-31;5;1082;S;8;Verkauf;15676
2024-10-31;3;1094;S;12;Verkauf;11679
2024-10-31;2;1010;XL;3;Verkauf;10604
2024-10-31;3;1012;XS;8;Verkauf;12506
2024-10-31;5;1035;XS;12;Verkauf;18620
2024-10-31;3;1056;L;16;Verkauf;19382
2024-10-31;3;1093;M;2;Verkauf;14043
2024-10-31;4;1002;XS;18;Verkauf;19968
2024-10-31;5;1023;XL;17;Verkauf;11049
2024-10-31;4;1041;M;7;Verkauf;14870
2024-10-31;4;1068;XL;9;Verkauf;17006
2024-10-31;2;1036;XS;5;Verkauf;13574
2024-10-31;4;1006;XL;20;Verkauf;18816
2024-10-31;1;1061;XS;14;Verkauf;10278
2024-10-31;2;1037;L;3;Verkauf;12550
2024-10-31;3;1010;S;5;Verkauf;18380
2024-10-31;4;1079;M;2;Verkauf;14994
2024-10-31;2;1000;S;6;Verkauf;11859
2024-10-31;5;1036;S;9;Verkauf;19833
2024-10-31;3;1097;XS;15;Verkauf;15265
2024-10-31;4;1040;M;17;Verkauf;13199
2024-10-31;3;1098;M;7;Verkauf;18894
2024-10-31;1;1043;XS;5;Verkauf;17879
2024-10-31;2;1030;XL;1;Verkauf;16408
2024-10-31;1;1083;S;3;Verkauf;17428
2024-10-31;4;1020;XL;7;Verkauf;10637
2024-10-31;4;1067;XS;3;Verkauf;14386
2024-10-31;4;1077;XS;7;Verkauf;16488
2024-10-31;3;1037;M;12;Verkauf;12411
2024-10-31;3;1010;M;9;Verkauf;15705
2024-10-31;2;1004;XS;16;Verkauf;17647
2024-10-31;3;1051;XL;5;Verkauf;10072
2024-10-31;3;1098;S;13;Verkauf;12252
2024-10-31;4;1048;M;6;Verkauf;19815
2024-10-31;2;1099;M;9;Verkauf;12511
2024-10-31;4;1020;XL;20;Verkauf;16186
2024-10-31;5;1089;M;19;Verkauf;17656
2024-10-31;2;1072;L;5;Verkauf;10427
2024-10-31;2;1080;XL;5;Verkauf;16323
2024-10-31;3;1008;XL;14;Verkauf;10123
2024-10-31;1;1071;XS;13;Verkauf;18695
2024-10-31;3;1071;M;11;Verkauf;15027
2024-10-31;5;1082;XS;10;Verkauf;14901
2024-10-31;4;1041;S;1;Verkauf;10173
2024-10-31;1;1049;XL;15;Verkauf;18651
2024-10-31;3;1045;XL;19;Verkauf;18798
2024-10-31;5;1087;L;6;Verkauf;11294
2024-10-31;1;1041;S;13;Verkauf;18948
2024-10-31;1;1086;S;14;Verkauf;10471
2024-10-31;1;1064;S;18;Verkauf;17347
2024-10-31;4;1011;S;13;Verkauf;12714
2024-10-31;2;1005;L;8;Verkauf;17705
2024-10-31;3;1030;M;17;Verkauf;15586
2024-10-31;3;1037;S;2;Verkauf;17850
2024-10-31;4;1050;XL;12;Retoure;11998
2024-10-31;3;1066;XL;14;Verkauf;18861
2024-10-31;4;1082;S;10;Retoure;18620
2024-10-31;4;1080;S;20;Verkauf;12696
2024-10-31;1;1032;L;16;Verkauf;18927
2024-10-31;4;1041;XL;1;Verkauf;19017
2024-10-31;5;1038;L;3;Verkauf;13339
2024-10-31;4;1038;XL;9;Verkauf;15893
2024-10-31;2;1081;XS;6;Verkauf;16143
2024-10-31;3;1049;S;2;Verkauf;19545
2024-10-31;1;1078;L;7;Verkauf;17289
2024-10-31;1;1052;XS;2;Verkauf;13933
2024-10-31;2;1088;M;20;Verkauf;17699
2024-10-31;5;1035;XS;15;Verkauf;18177
2024-10-31;4;1049;M;14;Verkauf;16825
2024-10-31;2;1003;L;13;Verkauf;18363
2024-10-31;1;1072;L;17;Verkauf;17127
2024-10-31;1;1080;L;1;Verkauf;15301
2024-10-31;3;1002;S;8;Verkauf;17878
2024-10-31;5;1082;M;8;Verkauf;16866
2024-10-31;2;1077;XS;2;Verkauf;14038
2024-10-31;3;1021;L;8;Verkauf;16578
2024-10-31;5;1053;XL;14;Verkauf;19427
2024-10-31;5;1022;XL;16;Verkauf;10745
2024-10-31;2;1098;S;5;Verkauf;11603
2024-10-31;1;1083;XL;11;Verkauf;19080
2024-10-31;4;1065;M;13;Verkauf;10684
2024-10-31;3;1011;XL;5;Verkauf;15397
2024-10-31;5;1029;M;6;Verkauf;19538
2024-10-31;4;1089;XS;15;Verkauf;19207
2024-10-31;3;1007;XS;20;Verkauf;16354
2024-10-31;3;1060;S;11;Verkauf;11805
2024-10-31;3;1080;S;5;Verkauf;14567
2024-10-31;4;1096;M;5;Verkauf;11187
2024-10-31;1;1043;XL;17;Verkauf;14772
2024-10-31;3;1054;XS;9;Verkauf;17487
2024-10-31;4;1014;S;12;Verkauf;17284
2024-10-31;4;1053;L;20;Verkauf;11917
2024-10-31;1;1015;S;4;Verkauf;18527
2024-10-31;2;1008;XS;2;Verkauf;12845
2024-10-31;2;1021;M;14;Verkauf;19030
2024-10-31;3;1034;XS;9;Verkauf;17833
2024-10-31;3;1053;XS;10;Verkauf;10046
2024-10-31;4;1072;S;14;Verkauf;11485
2024-10-31;4;1043;S;16;Verkauf;18558
2024-10-31;3;1045;S;14;Verkauf;18227
2024-10-31;2;1019;XL;10;Verkauf;17353
2024-10-31;4;1008;L;4;Verkauf;19079
2024-10-31;1;1022;M;11;Verkauf;18789
2024-10-31;2;1089;XL;20;Verkauf;13629
2024-10-31;3;1088;S;12;Verkauf;13819
2024-10-31;1;1010;L;3;Verkauf;17790
2024-10-31;2;1021;L;18;Verkauf;18650
2024-10-31;5;1040;L;2;Verkauf;18719
2024-10-31;2;1094;XS;13;Verkauf;13208
2024-10-31;5;1057;S;13;Verkauf;12365
2024-10-31;4;1017;M;18;Verkauf;15152
2024-10-31;5;1051;L;10;Verkauf;13854
2024-10-31;4;1036;M;5;Verkauf;14108
2024-10-31;4;1049;S;15;Verkauf;19855
2024-10-31;2;1095;S;6;Verkauf;11043
2024-10-31;3;1011;XS;9;Verkauf;17376
2024-10-31;4;1040;M;5;Verkauf;12665
2024-10-31;1;1047;XS;15;Verkauf;13768
2024-10-31;3;1030;L;10;Verkauf;17301
2024-10-31;1;1086;XL;16;Verkauf;17448
2024-10-31;3;1093;L;11;Verkauf;16685
2024-10-31;4;1054;L;7;Verkauf;14531
2024-10-31;5;1031;XS;8;Verkauf;19378
2024-10-31;1;1082;XS;10;Verkauf;10305
2024-10-31;2;1079;M;9;Verkauf;16403
2024-10-31;2;1048;M;7;Verkauf;12685
2024-10-31;4;1059;L;11;Verkauf;18665
2024-10-31;1;1006;S;4;Verkauf;18791
2024-10-31;3;1023;XS;2;Verkauf;10556
2024-10-31;4;1066;M;20;Verkauf;15611
2024-10-31;4;1061;L;9;Verkauf;11427
2024-10-31;2;1064;L;15;Verkauf;12121
2024-10-31;2;1017;XS;1;Verkauf;19446
2024-10-31;5;1072;S;19;Verkauf;16699
2024-10-31;3;1039;S;8;Verkauf;16748
2024-10-31;2;1027;S;15;Verkauf;14432
2024-10-31;1;1014;XL;5;Verkauf;14013
2024-10-31;3;1050;XL;6;Verkauf;14306
2024-10-31;2;1072;L;13;Verkauf;18760
2024-10-31;4;1017;S;15;Verkauf;15126
2024-10-31;1;1035;XS;3;Verkauf;16040
2024-10-31;4;1017;S;20;Verkauf;15523
2024-10-31;4;1046;S;8;Verkauf;18528
2024-10-31;2;1012;S;19;Verkauf;12093
2024-10-31;4;1093;L;6;Verkauf;19983
2024-10-31;1;1055;M;4;Verkauf;15026
2024-10-31;1;1079;XL;12;Verkauf;11589
2024-10-31;4;1047;XL;4;Verkauf;11424
2024-10-31;4;1039;L;2;Verkauf;18211
2024-10-31;3;1043;L;15;Verkauf;12221
2024-10-31;2;1071;L;3;Verkauf;12712
2024-10-31;2;1060;M;10;Verkauf;15922
2024-10-31;5;1080;S;8;Verkauf;14188
2024-10-31;3;1059;M;2;Verkauf;19629
2024-10-31;5;1012;M;12;Verkauf;18346
2024-10-31;5;1022;S;18;Verkauf;14134
2024-11-01;2;1081;M;1;Verkauf;11532
2024-11-01;1;1052;XS;6;Verkauf;14313
2024-11-01;2;1064;XS;8;Verkauf;13316
2024-11-01;5;1076;XL;10;Verkauf;11635
2024-11-01;2;1033;XL;9;Verkauf;16796
2024-11-01;2;1029;XL;12;Verkauf;12715
2024-11-01;5;1038;XS;16;Verkauf;12596
2024-11-01;3;1098;XS;13;Retoure;19039
2024-11-01;3;1051;L;11;Verkauf;14270
2024-11-01;4;1088;XL;1;Verkauf;17602
2024-11-01;2;1049;XL;15;Verkauf;15551
2024-11-01;2;1001;S;14;Verkauf;18603
2024-11-01;1;1012;L;12;Verkauf;12036
2024-11-01;3;1079;L;3;Verkauf;19560
2024-11-01;4;1067;XL;20;Verkauf;16236
2024-11-01;5;1093;L;11;Verkauf;18763
2024-11-01;2;1003;L;16;Verkauf;11754
2024-11-01;3;1020;XS;7;Verkauf;12496
2024-11-01;4;1012;L;6;Verkauf;11356
2024-11-01;5;1011;S;1;Verkauf;15279
2024-11-01;2;1069;XS;20;Verkauf;15387
2024-11-01;2;1066;S;13;Verkauf;14219
2024-11-01;1;1082;L;8;Verkauf;16592
2024-11-01;5;1006;M;7;Verkauf;11865
2024-11-01;4;1066;XL;5;Verkauf;11391
2024-11-01;2;1090;M;7;Verkauf;11420
2024-11-01;1;1076;S;14;Verkauf;11561
2024-11-01;1;1097;XS;6;Verkauf;14155
2024-11-01;2;1078;M;1;Verkauf;19617
2024-11-01;2;1052;L;4;Verkauf;14659
2024-11-01;5;1014;XL;6;Verkauf;19668
2024-11-01;2;1072;XL;17;Verkauf;10740
2024-11-01;1;1049;XS;20;Verkauf;12363
2024-11-01;2;1091;L;4;Verkauf;18140
2024-11-01;2;1079;L;7;Verkauf;13445
2024-11-01;1;1086;XS;13;Verkauf;19793
2024-11-01;3;1007;S;2;Verkauf;16920
2024-11-01;1;1040;XS;15;Verkauf;11934
2024-11-01;3;1068;M;3;Verkauf;13316
2024-11-01;2;1009;XL;18;Verkauf;11381
2024-11-01;1;1011;M;5;Verkauf;16604
2024-11-01;1;1072;L;11;Verkauf;14226
2024-11-01;5;1051;XL;4;Verkauf;10460
2024-11-01;2;1055;M;8;Verkauf;11996
2024-11-01;4;1070;XS;16;Verkauf;17985
2024-11-01;4;1007;L;12;Verkauf;14503
2024-11-01;1;1022;L;18;Verkauf;14052
2024-11-01;4;1065;L;6;Verkauf;11752
2024-11-01;4;1079;L;3;Verkauf;19405
2024-11-01;5;1012;M;12;Verkauf;11970
2024-11-01;2;1030;XS;14;Verkauf;12878
2024-11-01;2;1087;L;17;Verkauf;19750
2024-11-01;3;1097;L;15;Verkauf;15871
2024-11-01;3;1071;M;5;Verkauf;14269
2024-11-01;5;1008;XS;20;Verkauf;10998
2024-11-01;4;1072;L;8;Verkauf;10349
2024-11-01;3;1097;XS;12;Verkauf;18414
2024-11-01;1;1011;XL;8;Verkauf;12398
2024-11-01;3;1070;XS;3;Verkauf;14897
2024-11-01;2;1066;M;2;Verkauf;14770
2024-11-01;2;1073;XS;2;Verkauf;15058
2024-11-01;5;1040;M;19;Verkauf;13542
2024-11-01;1;1097;XL;13;Verkauf;15333
2024-11-01;1;1037;S;20;Verkauf;17436
2024-11-01;2;1028;S;7;Verkauf;16706
2024-11-01;5;1087;M;17;Verkauf;19028
2024-11-01;1;1083;S;15;Verkauf;19015
2024-11-01;4;1097;S;13;Verkauf;15510
2024-11-01;1;1042;M;10;Verkauf;16069
2024-11-01;3;1027;L;9;Verkauf;16411
2024-11-01;5;1004;XL;9;Verkauf;13343
2024-11-01;1;1093;XL;20;Verkauf;19137
2024-11-01;2;1008;S;15;Verkauf;11762
2024-11-01;1;1047;S;18;Verkauf;19481
2024-11-01;4;1072;XL;12;Verkauf;10175
2024-11-01;3;1047;L;13;Verkauf;11035
2024-11-01;1;1078;L;7;Verkauf;15058
2024-11-01;4;1015;M;16;Verkauf;13726
2024-11-01;1;1005;S;9;Verkauf;16803
2024-11-01;4;1092;XS;19;Verkauf;17953
2024-11-01;3;1054;XS;12;Verkauf;17491
2024-11-01;1;1080;XS;2;Verkauf;19317
2024-11-01;3;1099;XS;13;Verkauf;16099
2024-11-01;2;1054;XS;12;Verkauf;19375
2024-11-01;1;1073;XS;10;Verkauf;19338
2024-11-01;3;1056;L;20;Verkauf;13721
2024-11-01;5;1055;S;1;Verkauf;16598
2024-11-01;4;1070;XS;13;Verkauf;19900
2024-11-01;3;1077;M;12;Verkauf;16147
2024-11-01;4;1044;L;8;Verkauf;13548
2024-11-01;5;1064;L;1;Verkauf;15138
2024-11-01;4;1026;L;20;Verkauf;13400
2024-11-01;4;1004;M;13;Verkauf;17102
2024-11-01;1;1038;L;20;Verkauf;10968
2024-11-01;2;1010;M;19;Verkauf;12658
2024-11-01;3;1042;M;6;Verkauf;14288
2024-11-01;1;1073;M;6;Verkauf;14031
2024-11-01;5;1027;M;19;Verkauf;19310
2024-11-01;4;1099;M;10;Verkauf;10968
2024-11-01;3;1061;M;17;Verkauf;19168
2024-11-01;3;1070;L;19;Verkauf;18909
2024-11-01;4;1006;M;7;Verkauf;18380
2024-11-01;2;1047;XL;14;Verkauf;18821
2024-11-01;1;1076;L;10;Verkauf;11028
2024-11-01;1;1096;XL;17;Verkauf;10265
2024-11-01;4;1020;XL;13;Verkauf;15662
2024-11-01;1;1015;M;8;Verkauf;15812
2024-11-01;5;1031;XS;4;Verkauf;19178
2024-11-01;5;1029;XL;7;Verkauf;14514
2024-11-01;5;1059;XL;6;Verkauf;14423
2024-11-01;2;1052;XL;10;Verkauf;19755
2024-11-01;3;1065;XS;3;Verkauf;15876
2024-11-01;2;1089;XS;11;Verkauf;11466
2024-11-01;2;1040;XL;4;Verkauf;12071
2024-11-01;5;1018;M;5;Verkauf;11502
2024-11-01;5;1028;M;19;Verkauf;19949
2024-11-01;1;1056;S;15;Verkauf;13101
2024-11-01;4;1042;L;6;Verkauf;14740
2024-11-01;2;1086;L;10;Verkauf;15501
2024-11-01;1;1091;XL;14;Verkauf;19658
2024-11-01;3;1003;XS;15;Verkauf;11528
2024-11-01;3;1073;XL;12;Verkauf;11082
2024-11-01;5;1010;XL;5;Verkauf;18754
2024-11-01;3;1053;XS;19;Retoure;11408
2024-11-01;2;1016;XL;2;Verkauf;16239
2024-11-01;4;1015;XS;14;Retoure;11881
2024-11-01;5;1055;XS;9;Verkauf;10287
2024-11-01;1;1008;XL;2;Retoure;17135
2024-11-01;2;1076;S;5;Verkauf;11170
2024-11-01;3;1049;XL;19;Verkauf;10543
2024-11-01;2;1070;M;7;Verkauf;10300
2024-11-01;3;1058;S;16;Verkauf;19330
2024-11-01;3;1042;XS;19;Verkauf;18697
2024-11-01;3;1070;S;14;Verkauf;14417
2024-11-01;4;1024;L;7;Verkauf;13863
2024-11-01;3;1046;L;20;Verkauf;16060
2024-11-01;3;1027;S;6;Retoure;17607
2024-11-01;2;1099;L;3;Verkauf;11475
2024-11-01;3;1047;XL;15;Verkauf;13551
2024-11-01;5;1058;XS;14;Verkauf;12119
2024-11-01;5;1041;M;16;Verkauf;15526
2024-11-01;1;1010;S;1;Verkauf;17556
2024-11-01;5;1068;XL;16;Verkauf;11570
2024-11-01;2;1009;M;20;Verkauf;19370
2024-11-01;3;1081;XS;16;Verkauf;18391
2024-11-01;3;1045;XS;13;Verkauf;11141
2024-11-01;5;1031;S;5;Verkauf;13783
2024-11-01;2;1074;M;15;Verkauf;16743
2024-11-01;1;1090;XS;16;Verkauf;11414
2024-11-01;4;1082;M;1;Verkauf;11429
2024-11-01;5;1048;S;6;Verkauf;19177
2024-11-01;4;1024;S;14;Verkauf;17730
2024-11-01;5;1038;XS;15;Verkauf;19757
2024-11-01;5;1040;XS;12;Verkauf;17298
2024-11-01;4;1085;L;18;Retoure;18750
2024-11-01;5;1097;XL;8;Verkauf;15990
2024-11-01;5;1078;L;4;Verkauf;10743
2024-11-01;5;1059;M;5;Verkauf;13781
2024-11-01;3;1064;L;15;Verkauf;10076
2024-11-01;3;1089;L;10;Verkauf;15627
2024-11-01;3;1041;M;6;Verkauf;14251
2024-11-01;5;1088;XS;16;Verkauf;11749
2024-11-01;4;1043;S;13;Verkauf;16975
2024-11-01;5;1052;XL;18;Verkauf;19123
2024-11-01;1;1027;XL;17;Verkauf;12334
2024-11-01;4;1062;S;9;Verkauf;14588
2024-11-01;1;1018;XL;5;Verkauf;10565
2024-11-01;3;1050;M;9;Verkauf;13694
2024-11-01;3;1070;XS;14;Verkauf;10699
2024-11-01;3;1042;XL;6;Verkauf;11513
2024-11-01;2;1022;L;15;Verkauf;14702
2024-11-01;4;1063;M;15;Verkauf;15076
2024-11-01;1;1022;M;4;Verkauf;12117
2024-11-01;5;1033;M;15;Verkauf;16742
2024-11-01;2;1055;XS;10;Verkauf;15171
2024-11-01;5;1009;L;16;Verkauf;13114
2024-11-01;1;1072;S;4;Verkauf;10096
2024-11-01;2;1091;XL;9;Verkauf;19435
2024-11-01;4;1017;M;15;Verkauf;11064
2024-11-01;1;1091;XS;19;Verkauf;17383
2024-11-01;1;1070;M;3;Verkauf;18176
2024-11-01;5;1063;XL;7;Verkauf;19219
2024-11-01;5;1081;M;9;Verkauf;15702
2024-11-01;4;1087;M;3;Verkauf;18036
2024-11-01;5;1036;M;1;Retoure;10125
2024-11-01;3;1030;M;11;Verkauf;14647
2024-11-01;5;1067;L;3;Verkauf;13679
2024-11-01;2;1024;S;11;Verkauf;16151
2024-11-01;1;1002;XL;17;Verkauf;19827
2024-11-01;1;1029;L;10;Verkauf;10463
2024-11-01;4;1093;M;11;Verkauf;14620
2024-11-01;1;1059;S;13;Verkauf;14573
2024-11-01;5;1088;S;3;Verkauf;14828
2024-11-01;3;1088;XS;1;Verkauf;11441
2024-11-01;4;1090;L;3;Verkauf;11366
2024-11-01;2;1074;S;18;Verkauf;15493
2024-11-01;2;1083;XS;7;Retoure;15735
2024-11-01;1;1024;M;14;Verkauf;16800
2024-11-01;4;1020;M;18;Verkauf;18005
2024-11-01;4;1044;XL;20;Verkauf;18401
2024-11-01;2;1068;XS;15;Verkauf;11238
2024-11-01;1;1020;M;16;Verkauf;14671
2024-11-01;2;1094;XL;17;Verkauf;13297
2024-11-01;5;1081;XS;2;Verkauf;17479
2024-11-01;3;1096;S;7;Verkauf;13160
2024-11-01;2;1031;M;9;Verkauf;16155
2024-11-01;5;1008;XL;19;Verkauf;18139
2024-11-01;1;1096;XS;7;Verkauf;19268
2024-11-01;3;1012;XL;12;Verkauf;17469
2024-11-01;2;1028;XL;16;Verkauf;17027
2024-11-01;3;1021;S;2;Verkauf;17219
2024-11-01;5;1026;L;6;Verkauf;14413
2024-11-01;5;1029;L;13;Verkauf;14101
2024-11-01;5;1077;XS;5;Verkauf;15605
2024-11-01;2;1027;XL;10;Verkauf;15503
2024-11-01;1;1087;XL;1;Verkauf;16937
2024-11-01;2;1047;XS;16;Verkauf;11991
2024-11-01;3;1086;XS;1;Verkauf;13745
2024-11-01;4;1076;L;20;Verkauf;16117
2024-11-01;4;1018;XS;14;Verkauf;13156
2024-11-01;4;1096;XS;8;Retoure;17130
2024-11-01;1;1073;S;18;Verkauf;15754
2024-11-01;1;1023;L;19;Verkauf;12626
2024-11-01;1;1012;S;14;Verkauf;14639
2024-11-01;4;1047;S;3;Verkauf;14198
2024-11-01;2;1063;XL;6;Verkauf;14337
2024-11-01;5;1087;XS;7;Verkauf;19204
2024-11-01;1;1000;S;9;Verkauf;13760
2024-11-01;1;1095;XS;5;Verkauf;14639
2024-11-01;2;1097;L;6;Verkauf;19913
2024-11-01;3;1029;XS;8;Verkauf;11505
2024-11-01;3;1079;L;3;Verkauf;18999
2024-11-01;5;1080;M;6;Verkauf;16222
2024-11-01;3;1054;L;13;Verkauf;11191
2024-11-01;3;1085;M;10;Verkauf;12106
2024-11-01;3;1041;XL;9;Verkauf;17361
2024-11-01;5;1044;XL;16;Verkauf;17078
2024-11-01;4;1066;M;15;Verkauf;12380
2024-11-01;5;1080;XS;9;Verkauf;14637
2024-11-01;5;1049;M;12;Verkauf;17083
2024-11-01;5;1073;L;11;Verkauf;18594
2024-11-01;3;1017;L;4;Verkauf;11642
2024-11-01;1;1097;S;9;Verkauf;19066
2024-11-01;5;1070;XL;6;Verkauf;17138
2024-11-01;1;1049;XS;18;Verkauf;17762
2024-11-01;3;1032;L;9;Verkauf;17729
2024-11-01;5;1041;S;9;Verkauf;15589
2024-11-01;1;1071;XS;11;Verkauf;19481
2024-11-01;5;1081;M;12;Verkauf;13841
2024-11-01;3;1014;XL;8;Verkauf;12842
2024-11-01;3;1064;S;13;Verkauf;13496
2024-11-01;3;1021;L;19;Verkauf;15754
2024-11-01;3;1042;S;7;Verkauf;14927
2024-11-01;2;1039;S;11;Verkauf;16709
2024-11-01;4;1003;L;9;Verkauf;14978
2024-11-02;2;1048;S;19;Verkauf;19201
2024-11-02;5;1067;XL;8;Verkauf;17237
2024-11-02;3;1021;S;10;Verkauf;13152
2024-11-02;4;1018;XL;8;Verkauf;12037
2024-11-02;1;1073;M;17;Verkauf;14840
2024-11-02;3;1056;XL;10;Verkauf;14433
2024-11-02;3;1098;M;20;Verkauf;12717
2024-11-02;1;1015;M;4;Verkauf;18720
2024-11-02;5;1090;XL;9;Verkauf;17101
2024-11-02;2;1013;M;9;Verkauf;13609
2024-11-02;4;1036;XL;4;Verkauf;19069
2024-11-02;2;1084;M;2;Verkauf;16334
2024-11-02;4;1078;XS;16;Verkauf;16187
2024-11-02;3;1077;XS;7;Verkauf;16082
2024-11-02;4;1033;L;16;Verkauf;19341
2024-11-02;2;1088;L;16;Verkauf;17127
2024-11-02;3;1089;S;19;Verkauf;15921
2024-11-02;3;1027;XL;17;Verkauf;17609
2024-11-02;4;1055;L;5;Verkauf;16859
2024-11-02;3;1008;XL;4;Verkauf;14124
2024-11-02;2;1038;XS;12;Verkauf;16859
2024-11-02;3;1040;M;7;Verkauf;18102
2024-11-02;4;1082;S;18;Verkauf;19644
2024-11-02;2;1040;M;20;Verkauf;15658
2024-11-02;5;1074;XL;14;Verkauf;15403
2024-11-02;1;1037;XS;12;Verkauf;18582
2024-11-02;1;1076;XL;4;Verkauf;19214
2024-11-02;1;1012;XL;12;Verkauf;11329
2024-11-02;4;1021;M;14;Verkauf;10004
2024-11-02;5;1034;L;19;Verkauf;19113
2024-11-02;4;1068;L;15;Verkauf;16983
2024-11-02;1;1040;XS;10;Verkauf;13752
2024-11-02;3;1083;XS;6;Verkauf;17821
2024-11-02;2;1035;XL;1;Verkauf;19767
2024-11-02;5;1069;L;16;Verkauf;19032
2024-11-02;1;1012;S;14;Verkauf;15828
2024-11-02;5;1006;L;8;Verkauf;16393
2024-11-02;5;1083;XL;11;Verkauf;17057
2024-11-02;4;1080;S;20;Verkauf;11641
2024-11-02;1;1068;S;10;Verkauf;13362
2024-11-02;3;1040;M;3;Verkauf;12975
2024-11-02;1;1070;M;9;Verkauf;13550
2024-11-02;2;1025;XS;13;Verkauf;15426
2024-11-02;4;1088;L;8;Verkauf;13256
2024-11-02;5;1033;M;20;Verkauf;10313
2024-11-02;1;1063;M;17;Verkauf;18205
2024-11-02;4;1025;XS;9;Verkauf;10201
2024-11-02;5;1058;XL;12;Verkauf;17774
2024-11-02;2;1092;XL;14;Verkauf;18679
2024-11-02;2;1082;S;14;Verkauf;19323
2024-11-02;5;1031;S;15;Verkauf;12122
2024-11-02;4;1031;L;7;Verkauf;11745
2024-11-02;5;1049;L;11;Verkauf;12419
2024-11-02;2;1076;S;17;Verkauf;16394
2024-11-02;1;1044;L;17;Verkauf;15083
2024-11-02;4;1083;S;7;Verkauf;17961
2024-11-02;1;1070;L;16;Verkauf;10405
2024-11-02;3;1008;L;3;Verkauf;16668
2024-11-02;5;1078;XS;11;Verkauf;14975
2024-11-02;4;1047;M;13;Verkauf;14988
2024-11-02;5;1005;XL;12;Verkauf;15226
2024-11-02;3;1099;M;11;Verkauf;15283
2024-11-02;1;1019;M;19;Verkauf;14766
2024-11-02;2;1073;XL;4;Verkauf;18430
